Time (ms) - Plot 0	Amplitude (um) - Plot 0	
32,3	2,95057	
32,5	2,95055	
32,8	2,95055	
33,1	2,95052	
33,3	2,95046	
33,6	2,95052	
33,9	2,95054	
34,1	2,95053	
34,4	2,95051	
34,7	2,95050	
34,9	2,95051	
35,2	2,95054	
35,5	2,95051	
35,7	2,95054	
36,0	2,95051	
36,3	2,95056	
36,5	2,95054	
36,8	2,95055	
37,1	2,95055	
37,3	2,95055	
37,6	2,95058	
37,9	2,95059	
38,1	2,95058	
38,4	2,95058	
38,7	2,95058	
38,9	2,95053	
39,2	2,95056	
39,5	2,95053	
39,7	2,95054	
40,0	2,95052	
40,3	2,95051	
40,5	2,95053	
40,8	2,95052	
41,1	2,95052	
41,3	2,95051	
41,6	2,95052	
41,9	2,95054	
42,1	2,95061	
42,4	2,95055	
42,7	2,95053	
42,9	2,95051	
43,2	2,95053	
43,5	2,95055	
43,7	2,95050	
44,0	2,95054	
44,3	2,95055	
44,5	2,95058	
44,8	2,95053	
45,1	2,95055	
45,3	2,95050	
45,6	2,95049	
45,9	2,95049	
46,1	2,95051	
46,4	2,95055	
46,7	2,95054	
46,9	2,95057	
47,2	2,95054	
47,5	2,95055	
47,7	2,95054	
48,0	2,95054	
48,3	2,95054	
48,5	2,95051	
48,8	2,95049	
49,1	2,95052	
49,3	2,95050	
49,6	2,95053	
49,9	2,95048	
50,1	2,95048	
50,4	2,95053	
50,7	2,95054	
50,9	2,95052	
51,2	2,95051	
51,5	2,95054	
51,7	2,95054	
52,0	2,95052	
52,3	2,95050	
52,5	2,95057	
52,8	2,95057	
53,1	2,95059	
53,3	2,95051	
53,6	2,95053	
53,9	2,95058	
54,1	2,95054	
54,4	2,95055	
54,7	2,95058	
54,9	2,95053	
55,2	2,95054	
55,5	2,95050	
55,7	2,95050	
56,0	2,95052	
56,3	2,95056	
56,5	2,95053	
56,8	2,95056	
57,1	2,95053	
57,3	2,95053	
57,6	2,95051	
57,9	2,95049	
58,1	2,95048	
58,4	2,95050	
58,7	2,95049	
58,9	2,95052	
59,2	2,95057	
59,5	2,95055	
59,7	2,95052	
60,0	2,95045	
60,3	2,95046	
60,5	2,95045	
60,8	2,95044	
61,1	2,95047	
61,3	2,95049	
61,6	2,95052	
61,9	2,95055	
62,1	2,95050	
62,4	2,95049	
62,7	2,95052	
62,9	2,95055	
63,2	2,95057	
63,5	2,95052	
63,7	2,95053	
64,0	2,95054	
64,3	2,95052	
64,5	2,95054	
64,8	2,95055	
65,1	2,95055	
65,3	2,95054	
65,6	2,95053	
65,9	2,95051	
66,1	2,95048	
66,4	2,95048	
66,7	2,95050	
66,9	2,95048	
67,2	2,95052	
67,5	2,95054	
67,7	2,95052	
68,0	2,95047	
68,3	2,95054	
68,5	2,95056	
68,8	2,95059	
69,1	2,95057	
69,3	2,95053	
69,6	2,95055	
69,9	2,95056	
70,1	2,95055	
70,4	2,95050	
70,7	2,95051	
70,9	2,95048	
71,2	2,95045	
71,5	2,95051	
71,7	2,95053	
72,0	2,95058	
72,3	2,95053	
72,5	2,95050	
72,8	2,95053	
73,1	2,95054	
73,3	2,95051	
73,6	2,95053	
73,9	2,95053	
74,1	2,95051	
74,4	2,95049	
74,7	2,95049	
74,9	2,95051	
75,2	2,95049	
75,5	2,95051	
75,7	2,95054	
76,0	2,95056	
76,3	2,95060	
76,5	2,95053	
76,8	2,95052	
77,1	2,95052	
77,3	2,95053	
77,6	2,95047	
77,9	2,95047	
78,1	2,95050	
78,4	2,95049	
78,7	2,95050	
78,9	2,95051	
79,2	2,95050	
79,5	2,95053	
79,7	2,95050	
80,0	2,95057	
80,3	2,95054	
80,5	2,95056	
80,8	2,95056	
81,1	2,95055	
81,3	2,95053	
81,6	2,95049	
81,9	2,95051	
82,1	2,95051	
82,4	2,95054	
82,7	2,95054	
82,9	2,95050	
83,2	2,95052	
83,5	2,95051	
83,7	2,95050	
84,0	2,95049	
84,3	2,95051	
84,5	2,95050	
84,8	2,95053	
85,1	2,95052	
85,3	2,95054	
85,6	2,95052	
85,9	2,95052	
86,1	2,95049	
86,4	2,95052	
86,7	2,95049	
86,9	2,95049	
87,2	2,95046	
87,5	2,95048	
87,7	2,95054	
88,0	2,95052	
88,3	2,95047	
88,5	2,95051	
88,8	2,95050	
89,1	2,95054	
89,3	2,95052	
89,6	2,95047	
89,9	2,95048	
90,1	2,95048	
90,4	2,95048	
90,7	2,95051	
90,9	2,95052	
91,2	2,95049	
91,5	2,95054	
91,7	2,95052	
92,0	2,95050	
92,3	2,95052	
92,5	2,95052	
92,8	2,95053	
93,1	2,95055	
93,3	2,95058	
93,6	2,95054	
93,9	2,95050	
94,1	2,95048	
94,4	2,95044	
94,7	2,95048	
94,9	2,95051	
95,2	2,95048	
95,5	2,95052	
95,7	2,95048	
96,0	2,95047	
96,3	2,95046	
96,5	2,95046	
96,8	2,95047	
97,1	2,95045	
97,3	2,95046	
97,6	2,95047	
97,9	2,95052	
98,1	2,95048	
98,4	2,95049	
98,7	2,95052	
98,9	2,95053	
99,2	2,95053	
99,5	2,95051	
99,7	2,95048	
100,0	2,95049	
100,3	2,95048	
100,5	2,95050	
100,8	2,95047	
101,1	2,95049	
101,3	2,95050	
101,6	2,95051	
101,9	2,95049	
102,1	2,95053	
102,4	2,95049	
102,7	2,95046	
102,9	2,95047	
103,2	2,95043	
103,5	2,95046	
103,7	2,95047	
104,0	2,95047	
104,3	2,95047	
104,5	2,95047	
104,8	2,95050	
105,1	2,95054	
105,3	2,95053	
105,6	2,95053	
105,9	2,95051	
106,1	2,95052	
106,4	2,95056	
106,7	2,95055	
106,9	2,95054	
107,2	2,95051	
107,5	2,95052	
107,7	2,95055	
108,0	2,95049	
108,3	2,95048	
108,5	2,95046	
108,8	2,95049	
109,1	2,95051	
109,3	2,95052	
109,6	2,95052	
109,9	2,95053	
110,1	2,95058	
110,4	2,95056	
110,7	2,95051	
110,9	2,95052	
111,2	2,95052	
111,5	2,95054	
111,7	2,95050	
112,0	2,95050	
112,3	2,95052	
112,5	2,95054	
112,8	2,95054	
113,1	2,95052	
113,3	2,95047	
113,6	2,95047	
113,9	2,95042	
114,1	2,95045	
114,4	2,95043	
114,7	2,95044	
114,9	2,95049	
115,2	2,95043	
115,5	2,95044	
115,7	2,95052	
116,0	2,95054	
116,3	2,95054	
116,5	2,95052	
116,8	2,95049	
117,1	2,95053	
117,3	2,95053	
117,6	2,95047	
117,9	2,95046	
118,1	2,95050	
118,4	2,95048	
118,7	2,95051	
118,9	2,95052	
119,2	2,95050	
119,5	2,95050	
119,7	2,95051	
120,0	2,95054	
120,3	2,95056	
120,5	2,95055	
120,8	2,95053	
121,1	2,95049	
121,3	2,95050	
121,6	2,95048	
121,9	2,95051	
122,1	2,95048	
122,4	2,95048	
122,7	2,95044	
122,9	2,95051	
123,2	2,95050	
123,5	2,95045	
123,7	2,95048	
124,0	2,95051	
124,3	2,95052	
124,5	2,95055	
124,8	2,95055	
125,1	2,95055	
125,3	2,95050	
125,6	2,95052	
125,9	2,95046	
126,1	2,95047	
126,4	2,95047	
126,7	2,95050	
126,9	2,95053	
127,2	2,95050	
127,5	2,95049	
127,7	2,95052	
128,0	2,95050	
128,3	2,95053	
128,5	2,95053	
128,8	2,95053	
129,1	2,95054	
129,3	2,95052	
129,6	2,95049	
129,9	2,95051	
130,1	2,95049	
130,4	2,95049	
130,7	2,95047	
130,9	2,95043	
131,2	2,95045	
131,5	2,95044	
131,7	2,95052	
132,0	2,95051	
132,3	2,95051	
132,5	2,95050	
132,8	2,95056	
133,1	2,95054	
133,3	2,95052	
133,6	2,95051	
133,9	2,95047	
134,1	2,95046	
134,4	2,95042	
134,7	2,95042	
134,9	2,95046	
135,2	2,95050	
135,5	2,95052	
135,7	2,95052	
136,0	2,95055	
136,3	2,95052	
136,5	2,95053	
136,8	2,95057	
137,1	2,95056	
137,3	2,95051	
137,6	2,95045	
137,9	2,95046	
138,1	2,95045	
138,4	2,95048	
138,7	2,95046	
138,9	2,95042	
139,2	2,95047	
139,5	2,95047	
139,7	2,95045	
140,0	2,95048	
140,3	2,95049	
140,5	2,95050	
140,8	2,95053	
141,1	2,95053	
141,3	2,95053	
141,6	2,95051	
141,9	2,95050	
142,1	2,95053	
142,4	2,95049	
142,7	2,95053	
142,9	2,95053	
143,2	2,95049	
143,5	2,95049	
143,7	2,95051	
144,0	2,95055	
144,3	2,95055	
144,5	2,95057	
144,8	2,95057	
145,1	2,95055	
145,3	2,95059	
145,6	2,95055	
145,9	2,95056	
146,1	2,95048	
146,4	2,95048	
146,7	2,95049	
146,9	2,95051	
147,2	2,95053	
147,5	2,95055	
147,7	2,95055	
148,0	2,95051	
148,3	2,95052	
148,5	2,95049	
148,8	2,95045	
149,1	2,95052	
149,3	2,95048	
149,6	2,95048	
149,9	2,95049	
150,1	2,95048	
150,4	2,95053	
150,7	2,95049	
150,9	2,95047	
151,2	2,95045	
151,5	2,95043	
151,7	2,95045	
152,0	2,95045	
152,3	2,95044	
152,5	2,95042	
152,8	2,95046	
153,1	2,95045	
153,3	2,95045	
153,6	2,95049	
153,9	2,95049	
154,1	2,95053	
154,4	2,95052	
154,7	2,95055	
154,9	2,95054	
155,2	2,95049	
155,5	2,95051	
155,7	2,95056	
156,0	2,95055	
156,3	2,95057	
156,5	2,95055	
156,8	2,95054	
157,1	2,95054	
157,3	2,95053	
157,6	2,95054	
157,9	2,95058	
158,1	2,95056	
158,4	2,95052	
158,7	2,95049	
158,9	2,95050	
159,2	2,95050	
159,5	2,95049	
159,7	2,95050	
160,0	2,95053	
160,3	2,95055	
160,5	2,95057	
160,8	2,95056	
161,1	2,95052	
161,3	2,95051	
161,6	2,95045	
161,9	2,95054	
162,1	2,95050	
162,4	2,95051	
162,7	2,95053	
162,9	2,95049	
163,2	2,95046	
163,5	2,95052	
163,7	2,95047	
164,0	2,95049	
164,3	2,95050	
164,5	2,95050	
164,8	2,95051	
165,1	2,95053	
165,3	2,95048	
165,6	2,95051	
165,9	2,95051	
166,1	2,95051	
166,4	2,95049	
166,7	2,95052	
166,9	2,95048	
167,2	2,95047	
167,5	2,95049	
167,7	2,95051	
168,0	2,95049	
168,3	2,95051	
168,5	2,95051	
168,8	2,95051	
169,1	2,95049	
169,3	2,95049	
169,6	2,95047	
169,9	2,95048	
170,1	2,95049	
170,4	2,95045	
170,7	2,95047	
170,9	2,95046	
171,2	2,95048	
171,5	2,95045	
171,7	2,95048	
172,0	2,95048	
172,3	2,95046	
172,5	2,95041	
172,8	2,95044	
173,1	2,95045	
173,3	2,95048	
173,6	2,95048	
173,9	2,95049	
174,1	2,95048	
174,4	2,95047	
174,7	2,95050	
174,9	2,95051	
175,2	2,95049	
175,5	2,95049	
175,7	2,95055	
176,0	2,95054	
176,3	2,95048	
176,5	2,95053	
176,8	2,95060	
177,1	2,95054	
177,3	2,95057	
177,6	2,95056	
177,9	2,95054	
178,1	2,95054	
178,4	2,95056	
178,7	2,95058	
178,9	2,95057	
179,2	2,95058	
179,5	2,95052	
179,7	2,95049	
180,0	2,95052	
180,3	2,95045	
180,5	2,95045	
180,8	2,95047	
181,1	2,95048	
181,3	2,95046	
181,6	2,95044	
181,9	2,95045	
182,1	2,95048	
182,4	2,95047	
182,7	2,95049	
182,9	2,95052	
183,2	2,95051	
183,5	2,95051	
183,7	2,95054	
184,0	2,95050	
184,3	2,95053	
184,5	2,95048	
184,8	2,95051	
185,1	2,95050	
185,3	2,95052	
185,6	2,95050	
185,9	2,95046	
186,1	2,95052	
186,4	2,95048	
186,7	2,95052	
186,9	2,95048	
187,2	2,95047	
187,5	2,95050	
187,7	2,95050	
188,0	2,95048	
188,3	2,95048	
188,5	2,95045	
188,8	2,95046	
189,1	2,95048	
189,3	2,95046	
189,6	2,95047	
189,9	2,95044	
190,1	2,95047	
190,4	2,95047	
190,7	2,95046	
190,9	2,95046	
191,2	2,95045	
191,5	2,95047	
191,7	2,95051	
192,0	2,95053	
192,3	2,95049	
192,5	2,95049	
192,8	2,95050	
193,1	2,95052	
193,3	2,95051	
193,6	2,95044	
193,9	2,95049	
194,1	2,95051	
194,4	2,95053	
194,7	2,95055	
194,9	2,95053	
195,2	2,95057	
195,5	2,95057	
195,7	2,95055	
196,0	2,95057	
196,3	2,95051	
196,5	2,95050	
196,8	2,95051	
197,1	2,95049	
197,3	2,95054	
197,6	2,95058	
197,9	2,95056	
198,1	2,95054	
198,4	2,95052	
198,7	2,95052	
198,9	2,95048	
199,2	2,95050	
199,5	2,95049	
199,7	2,95049	
200,0	2,95050	
200,3	2,95053	
200,5	2,95049	
200,8	2,95053	
201,1	2,95053	
201,3	2,95047	
201,6	2,95052	
201,9	2,95047	
202,1	2,95050	
202,4	2,95049	
202,7	2,95045	
202,9	2,95044	
203,2	2,95047	
203,5	2,95053	
203,7	2,95050	
204,0	2,95053	
204,3	2,95050	
204,5	2,95052	
204,8	2,95054	
205,1	2,95054	
205,3	2,95051	
205,6	2,95054	
205,9	2,95053	
206,1	2,95054	
206,4	2,95052	
206,7	2,95049	
206,9	2,95046	
207,2	2,95047	
207,5	2,95053	
207,7	2,95050	
208,0	2,95049	
208,3	2,95054	
208,5	2,95055	
208,8	2,95053	
209,1	2,95051	
209,3	2,95048	
209,6	2,95044	
209,9	2,95047	
210,1	2,95045	
210,4	2,95047	
210,7	2,95050	
210,9	2,95054	
211,2	2,95056	
211,5	2,95050	
211,7	2,95048	
212,0	2,95045	
212,3	2,95046	
212,5	2,95050	
212,8	2,95048	
213,1	2,95049	
213,3	2,95047	
213,6	2,95050	
213,9	2,95045	
214,1	2,95045	
214,4	2,95046	
214,7	2,95044	
214,9	2,95050	
215,2	2,95046	
215,5	2,95049	
215,7	2,95048	
216,0	2,95046	
216,3	2,95051	
216,5	2,95053	
216,8	2,95053	
217,1	2,95051	
217,3	2,95051	
217,6	2,95051	
217,9	2,95052	
218,1	2,95050	
218,4	2,95053	
218,7	2,95049	
218,9	2,95046	
219,2	2,95050	
219,5	2,95050	
219,7	2,95049	
220,0	2,95047	
220,3	2,95045	
220,5	2,95043	
220,8	2,95043	
221,1	2,95048	
221,3	2,95051	
221,6	2,95053	
221,9	2,95054	
222,1	2,95052	
222,4	2,95051	
222,7	2,95052	
222,9	2,95048	
223,2	2,95047	
223,5	2,95051	
223,7	2,95048	
224,0	2,95050	
224,3	2,95047	
224,5	2,95048	
224,8	2,95051	
225,1	2,95054	
225,3	2,95051	
225,6	2,95053	
225,9	2,95054	
226,1	2,95052	
226,4	2,95051	
226,7	2,95050	
226,9	2,95051	
227,2	2,95047	
227,5	2,95048	
227,7	2,95048	
228,0	2,95048	
228,3	2,95049	
228,5	2,95052	
228,8	2,95048	
229,1	2,95051	
229,3	2,95054	
229,6	2,95051	
229,9	2,95050	
230,1	2,95053	
230,4	2,95054	
230,7	2,95057	
230,9	2,95055	
231,2	2,95050	
231,5	2,95050	
231,7	2,95048	
232,0	2,95047	
232,3	2,95046	
232,5	2,95045	
232,8	2,95045	
233,1	2,95043	
233,3	2,95047	
233,6	2,95050	
233,9	2,95044	
234,1	2,95047	
234,4	2,95049	
234,7	2,95050	
234,9	2,95052	
235,2	2,95049	
235,5	2,95048	
235,7	2,95054	
236,0	2,95049	
236,3	2,95051	
236,5	2,95053	
236,8	2,95053	
237,1	2,95049	
237,3	2,95053	
237,6	2,95053	
237,9	2,95050	
238,1	2,95054	
238,4	2,95052	
238,7	2,95051	
238,9	2,95047	
239,2	2,95048	
239,5	2,95045	
239,7	2,95042	
240,0	2,95045	
240,3	2,95048	
240,5	2,95049	
240,8	2,95046	
241,1	2,95043	
241,3	2,95042	
241,6	2,95045	
241,9	2,95048	
242,1	2,95053	
242,4	2,95057	
242,7	2,95053	
242,9	2,95055	
243,2	2,95050	
243,5	2,95049	
243,7	2,95051	
244,0	2,95052	
244,3	2,95049	
244,5	2,95049	
244,8	2,95051	
245,1	2,95046	
245,3	2,95049	
245,6	2,95049	
245,9	2,95052	
246,1	2,95050	
246,4	2,95049	
246,7	2,95050	
246,9	2,95051	
247,2	2,95053	
247,5	2,95053	
247,7	2,95052	
248,0	2,95052	
248,3	2,95046	
248,5	2,95054	
248,8	2,95051	
249,1	2,95048	
249,3	2,95048	
249,6	2,95049	
249,9	2,95051	
250,1	2,95050	
250,4	2,95049	
250,7	2,95047	
250,9	2,95049	
251,2	2,95047	
251,5	2,95046	
251,7	2,95050	
252,0	2,95049	
252,3	2,95051	
252,5	2,95051	
252,8	2,95052	
253,1	2,95049	
253,3	2,95048	
253,6	2,95048	
253,9	2,95049	
254,1	2,95052	
254,4	2,95051	
254,7	2,95052	
254,9	2,95053	
255,2	2,95053	
255,5	2,95053	
255,7	2,95054	
256,0	2,95055	
256,3	2,95053	
256,5	2,95050	
256,8	2,95050	
257,1	2,95049	
257,3	2,95049	
257,6	2,95050	
257,9	2,95054	
258,1	2,95053	
258,4	2,95055	
258,7	2,95054	
258,9	2,95049	
259,2	2,95048	
259,5	2,95049	
259,7	2,95047	
260,0	2,95046	
260,3	2,95045	
260,5	2,95046	
260,8	2,95047	
261,1	2,95045	
261,3	2,95041	
261,6	2,95042	
261,9	2,95040	
262,1	2,95046	
262,4	2,95047	
262,7	2,95046	
262,9	2,95049	
263,2	2,95051	
263,5	2,95054	
263,7	2,95055	
264,0	2,95051	
264,3	2,95051	
264,5	2,95050	
264,8	2,95057	
265,1	2,95059	
265,3	2,95057	
265,6	2,95056	
265,9	2,95057	
266,1	2,95058	
266,4	2,95055	
