Time (ms) - Plot 0	Amplitude (um) - Plot 0	
126,4	2,93552	
126,7	2,93547	
126,9	2,93544	
127,2	2,93547	
127,5	2,93550	
127,7	2,93551	
128,0	2,93551	
128,3	2,93553	
128,5	2,93546	
128,8	2,93545	
129,1	2,93549	
129,3	2,93549	
129,6	2,93545	
129,9	2,93550	
130,1	2,93551	
130,4	2,93549	
130,7	2,93545	
130,9	2,93553	
131,2	2,93545	
131,5	2,93547	
131,7	2,93548	
132,0	2,93551	
132,3	2,93553	
132,5	2,93557	
132,8	2,93552	
133,1	2,93552	
133,3	2,93550	
133,6	2,93550	
133,9	2,93546	
134,1	2,93548	
134,4	2,93550	
134,7	2,93549	
134,9	2,93546	
135,2	2,93546	
135,5	2,93551	
135,7	2,93552	
136,0	2,93550	
136,3	2,93549	
136,5	2,93552	
136,8	2,93547	
137,1	2,93549	
137,3	2,93548	
137,6	2,93552	
137,9	2,93549	
138,1	2,93551	
138,4	2,93554	
138,7	2,93550	
138,9	2,93549	
139,2	2,93547	
139,5	2,93548	
139,7	2,93545	
140,0	2,93544	
140,3	2,93543	
140,5	2,93545	
140,8	2,93549	
141,1	2,93551	
141,3	2,93552	
141,6	2,93553	
141,9	2,93551	
142,1	2,93547	
142,4	2,93550	
142,7	2,93545	
142,9	2,93542	
143,2	2,93547	
143,5	2,93548	
143,7	2,93552	
144,0	2,93552	
144,3	2,93551	
144,5	2,93548	
144,8	2,93552	
145,1	2,93552	
145,3	2,93555	
145,6	2,93555	
145,9	2,93552	
146,1	2,93551	
146,4	2,93552	
146,7	2,93555	
146,9	2,93557	
147,2	2,93551	
147,5	2,93548	
147,7	2,93551	
148,0	2,93548	
148,3	2,93549	
148,5	2,93556	
148,8	2,93557	
149,1	2,93554	
149,3	2,93554	
149,6	2,93551	
149,9	2,93552	
150,1	2,93549	
150,4	2,93555	
150,7	2,93554	
150,9	2,93553	
151,2	2,93545	
151,5	2,93548	
151,7	2,93551	
152,0	2,93546	
152,3	2,93549	
152,5	2,93548	
152,8	2,93546	
153,1	2,93549	
153,3	2,93550	
153,6	2,93552	
153,9	2,93553	
154,1	2,93553	
154,4	2,93551	
154,7	2,93552	
154,9	2,93553	
155,2	2,93554	
155,5	2,93554	
155,7	2,93547	
156,0	2,93546	
156,3	2,93547	
156,5	2,93545	
156,8	2,93548	
157,1	2,93550	
157,3	2,93551	
157,6	2,93552	
157,9	2,93546	
158,1	2,93547	
158,4	2,93550	
158,7	2,93551	
158,9	2,93549	
159,2	2,93549	
159,5	2,93549	
159,7	2,93547	
160,0	2,93545	
160,3	2,93548	
160,5	2,93550	
160,8	2,93551	
161,1	2,93553	
161,3	2,93553	
161,6	2,93552	
161,9	2,93556	
162,1	2,93553	
162,4	2,93554	
162,7	2,93550	
162,9	2,93547	
163,2	2,93549	
163,5	2,93551	
163,7	2,93554	
164,0	2,93550	
164,3	2,93552	
164,5	2,93552	
164,8	2,93553	
165,1	2,93552	
165,3	2,93551	
165,6	2,93547	
165,9	2,93548	
166,1	2,93545	
166,4	2,93547	
166,7	2,93552	
166,9	2,93550	
167,2	2,93549	
167,5	2,93554	
167,7	2,93550	
168,0	2,93550	
168,3	2,93551	
168,5	2,93552	
168,8	2,93551	
169,1	2,93548	
169,3	2,93547	
169,6	2,93550	
169,9	2,93551	
170,1	2,93549	
170,4	2,93547	
170,7	2,93548	
170,9	2,93555	
171,2	2,93552	
171,5	2,93553	
171,7	2,93552	
172,0	2,93551	
172,3	2,93550	
172,5	2,93549	
172,8	2,93549	
173,1	2,93545	
173,3	2,93548	
173,6	2,93545	
173,9	2,93551	
174,1	2,93553	
174,4	2,93552	
174,7	2,93551	
174,9	2,93549	
175,2	2,93552	
175,5	2,93554	
175,7	2,93549	
176,0	2,93549	
176,3	2,93551	
176,5	2,93547	
176,8	2,93547	
177,1	2,93552	
177,3	2,93547	
177,6	2,93546	
177,9	2,93545	
178,1	2,93550	
178,4	2,93550	
178,7	2,93550	
178,9	2,93555	
179,2	2,93550	
179,5	2,93553	
179,7	2,93554	
180,0	2,93552	
180,3	2,93549	
180,5	2,93551	
180,8	2,93552	
181,1	2,93551	
181,3	2,93552	
181,6	2,93554	
181,9	2,93544	
182,1	2,93545	
182,4	2,93544	
182,7	2,93550	
182,9	2,93551	
183,2	2,93552	
183,5	2,93552	
183,7	2,93548	
184,0	2,93548	
184,3	2,93551	
184,5	2,93553	
184,8	2,93556	
185,1	2,93555	
185,3	2,93557	
185,6	2,93553	
185,9	2,93550	
186,1	2,93548	
186,4	2,93549	
186,7	2,93555	
186,9	2,93550	
187,2	2,93549	
187,5	2,93550	
187,7	2,93550	
188,0	2,93551	
188,3	2,93550	
188,5	2,93548	
188,8	2,93544	
189,1	2,93545	
189,3	2,93543	
189,6	2,93547	
189,9	2,93551	
190,1	2,93552	
190,4	2,93552	
190,7	2,93551	
190,9	2,93553	
191,2	2,93554	
191,5	2,93551	
191,7	2,93552	
192,0	2,93547	
192,3	2,93550	
192,5	2,93550	
192,8	2,93547	
193,1	2,93545	
193,3	2,93548	
193,6	2,93544	
193,9	2,93550	
194,1	2,93546	
194,4	2,93549	
194,7	2,93549	
194,9	2,93548	
195,2	2,93549	
195,5	2,93554	
195,7	2,93554	
196,0	2,93552	
196,3	2,93553	
196,5	2,93548	
196,8	2,93550	
197,1	2,93550	
197,3	2,93552	
197,6	2,93546	
197,9	2,93550	
198,1	2,93550	
198,4	2,93553	
198,7	2,93553	
198,9	2,93551	
199,2	2,93550	
199,5	2,93545	
199,7	2,93544	
200,0	2,93543	
200,3	2,93546	
200,5	2,93549	
200,8	2,93547	
201,1	2,93548	
201,3	2,93553	
201,6	2,93552	
201,9	2,93553	
202,1	2,93552	
202,4	2,93550	
202,7	2,93551	
202,9	2,93551	
203,2	2,93555	
203,5	2,93551	
203,7	2,93555	
204,0	2,93553	
204,3	2,93548	
204,5	2,93547	
204,8	2,93546	
205,1	2,93548	
205,3	2,93550	
205,6	2,93551	
205,9	2,93550	
206,1	2,93551	
206,4	2,93550	
206,7	2,93552	
206,9	2,93554	
207,2	2,93558	
207,5	2,93553	
207,7	2,93549	
208,0	2,93547	
208,3	2,93552	
208,5	2,93547	
208,8	2,93547	
209,1	2,93544	
209,3	2,93546	
209,6	2,93549	
209,9	2,93548	
210,1	2,93550	
210,4	2,93550	
210,7	2,93549	
210,9	2,93549	
211,2	2,93551	
211,5	2,93550	
211,7	2,93549	
212,0	2,93549	
212,3	2,93550	
212,5	2,93554	
212,8	2,93552	
213,1	2,93555	
213,3	2,93555	
213,6	2,93555	
213,9	2,93555	
214,1	2,93553	
214,4	2,93551	
214,7	2,93550	
214,9	2,93551	
215,2	2,93552	
215,5	2,93550	
215,7	2,93549	
216,0	2,93553	
216,3	2,93552	
216,5	2,93553	
216,8	2,93553	
217,1	2,93550	
217,3	2,93552	
217,6	2,93551	
217,9	2,93550	
218,1	2,93549	
218,4	2,93550	
218,7	2,93550	
218,9	2,93546	
219,2	2,93547	
219,5	2,93549	
219,7	2,93550	
220,0	2,93548	
220,3	2,93546	
220,5	2,93546	
220,8	2,93544	
221,1	2,93543	
221,3	2,93546	
221,6	2,93550	
221,9	2,93547	
222,1	2,93545	
222,4	2,93543	
222,7	2,93548	
222,9	2,93548	
223,2	2,93544	
223,5	2,93549	
223,7	2,93553	
224,0	2,93553	
224,3	2,93555	
224,5	2,93556	
224,8	2,93551	
225,1	2,93554	
225,3	2,93553	
225,6	2,93549	
225,9	2,93546	
226,1	2,93547	
226,4	2,93549	
226,7	2,93552	
226,9	2,93551	
227,2	2,93550	
227,5	2,93556	
227,7	2,93551	
228,0	2,93551	
228,3	2,93550	
228,5	2,93548	
228,8	2,93547	
229,1	2,93549	
229,3	2,93552	
229,6	2,93551	
229,9	2,93554	
230,1	2,93552	
230,4	2,93547	
230,7	2,93548	
230,9	2,93551	
231,2	2,93548	
231,5	2,93551	
231,7	2,93550	
232,0	2,93549	
232,3	2,93547	
232,5	2,93545	
232,8	2,93549	
233,1	2,93543	
233,3	2,93548	
233,6	2,93550	
233,9	2,93547	
234,1	2,93549	
234,4	2,93549	
234,7	2,93550	
234,9	2,93548	
235,2	2,93548	
235,5	2,93547	
235,7	2,93548	
236,0	2,93550	
236,3	2,93551	
236,5	2,93552	
236,8	2,93554	
237,1	2,93552	
237,3	2,93551	
237,6	2,93552	
237,9	2,93553	
238,1	2,93550	
238,4	2,93550	
238,7	2,93551	
238,9	2,93551	
239,2	2,93552	
239,5	2,93552	
239,7	2,93550	
240,0	2,93551	
240,3	2,93546	
240,5	2,93549	
240,8	2,93550	
241,1	2,93549	
241,3	2,93547	
241,6	2,93547	
241,9	2,93546	
242,1	2,93549	
242,4	2,93550	
242,7	2,93549	
242,9	2,93551	
243,2	2,93554	
243,5	2,93554	
243,7	2,93551	
244,0	2,93549	
244,3	2,93549	
244,5	2,93546	
244,8	2,93543	
245,1	2,93545	
245,3	2,93551	
245,6	2,93552	
245,9	2,93551	
246,1	2,93555	
246,4	2,93555	
246,7	2,93556	
246,9	2,93553	
247,2	2,93556	
247,5	2,93553	
247,7	2,93551	
248,0	2,93548	
248,3	2,93547	
248,5	2,93548	
248,8	2,93548	
249,1	2,93548	
249,3	2,93546	
249,6	2,93548	
249,9	2,93545	
250,1	2,93547	
250,4	2,93546	
250,7	2,93546	
250,9	2,93548	
251,2	2,93549	
251,5	2,93551	
251,7	2,93550	
252,0	2,93551	
252,3	2,93550	
252,5	2,93548	
252,8	2,93547	
253,1	2,93549	
253,3	2,93547	
253,6	2,93554	
253,9	2,93550	
254,1	2,93550	
254,4	2,93550	
254,7	2,93548	
254,9	2,93545	
255,2	2,93551	
255,5	2,93552	
255,7	2,93551	
256,0	2,93549	
256,3	2,93550	
256,5	2,93547	
256,8	2,93546	
257,1	2,93546	
257,3	2,93548	
257,6	2,93549	
257,9	2,93553	
258,1	2,93552	
258,4	2,93549	
258,7	2,93544	
258,9	2,93545	
259,2	2,93549	
259,5	2,93550	
259,7	2,93550	
260,0	2,93552	
260,3	2,93556	
260,5	2,93552	
260,8	2,93548	
261,1	2,93546	
261,3	2,93547	
261,6	2,93544	
261,9	2,93546	
262,1	2,93545	
262,4	2,93548	
262,7	2,93547	
262,9	2,93546	
263,2	2,93551	
263,5	2,93548	
263,7	2,93544	
264,0	2,93549	
264,3	2,93551	
264,5	2,93552	
264,8	2,93553	
265,1	2,93551	
265,3	2,93552	
265,6	2,93550	
265,9	2,93546	
266,1	2,93547	
266,4	2,93550	
