Time (ms) - Plot 0	Amplitude (um) - Plot 0	
76,8	2,90100	
77,1	2,90104	
77,3	2,90102	
77,6	2,90096	
77,9	2,90098	
78,1	2,90099	
78,4	2,90097	
78,7	2,90099	
78,9	2,90101	
79,2	2,90101	
79,5	2,90098	
79,7	2,90096	
80,0	2,90096	
80,3	2,90093	
80,5	2,90098	
80,8	2,90098	
81,1	2,90105	
81,3	2,90103	
81,6	2,90101	
81,9	2,90104	
82,1	2,90102	
82,4	2,90098	
82,7	2,90099	
82,9	2,90098	
83,2	2,90103	
83,5	2,90103	
83,7	2,90101	
84,0	2,90104	
84,3	2,90107	
84,5	2,90099	
84,8	2,90095	
85,1	2,90097	
85,3	2,90102	
85,6	2,90099	
85,9	2,90097	
86,1	2,90098	
86,4	2,90096	
86,7	2,90100	
86,9	2,90103	
87,2	2,90104	
87,5	2,90101	
87,7	2,90102	
88,0	2,90101	
88,3	2,90104	
88,5	2,90104	
88,8	2,90103	
89,1	2,90101	
89,3	2,90104	
89,6	2,90103	
89,9	2,90103	
90,1	2,90106	
90,4	2,90106	
90,7	2,90102	
90,9	2,90098	
91,2	2,90099	
91,5	2,90099	
91,7	2,90100	
92,0	2,90102	
92,3	2,90104	
92,5	2,90099	
92,8	2,90097	
93,1	2,90097	
93,3	2,90098	
93,6	2,90105	
93,9	2,90100	
94,1	2,90112	
94,4	2,90108	
94,7	2,90108	
94,9	2,90104	
95,2	2,90103	
95,5	2,90104	
95,7	2,90099	
96,0	2,90098	
96,3	2,90098	
96,5	2,90102	
96,8	2,90100	
97,1	2,90100	
97,3	2,90099	
97,6	2,90100	
97,9	2,90103	
98,1	2,90099	
98,4	2,90098	
98,7	2,90098	
98,9	2,90095	
99,2	2,90094	
99,5	2,90097	
99,7	2,90093	
100,0	2,90095	
100,3	2,90099	
100,5	2,90097	
100,8	2,90095	
101,1	2,90094	
101,3	2,90093	
101,6	2,90095	
101,9	2,90099	
102,1	2,90097	
102,4	2,90098	
102,7	2,90099	
102,9	2,90105	
103,2	2,90107	
103,5	2,90103	
103,7	2,90108	
104,0	2,90103	
104,3	2,90102	
104,5	2,90100	
104,8	2,90097	
105,1	2,90098	
105,3	2,90100	
105,6	2,90099	
105,9	2,90098	
106,1	2,90099	
106,4	2,90104	
106,7	2,90102	
106,9	2,90107	
107,2	2,90106	
107,5	2,90101	
107,7	2,90097	
108,0	2,90100	
108,3	2,90092	
108,5	2,90090	
108,8	2,90096	
109,1	2,90099	
109,3	2,90104	
109,6	2,90096	
109,9	2,90097	
110,1	2,90094	
110,4	2,90092	
110,7	2,90094	
110,9	2,90095	
111,2	2,90097	
111,5	2,90097	
111,7	2,90095	
112,0	2,90099	
112,3	2,90102	
112,5	2,90100	
112,8	2,90101	
113,1	2,90102	
113,3	2,90104	
113,6	2,90106	
113,9	2,90106	
114,1	2,90105	
114,4	2,90104	
114,7	2,90103	
114,9	2,90101	
115,2	2,90100	
115,5	2,90096	
115,7	2,90097	
116,0	2,90096	
116,3	2,90099	
116,5	2,90097	
116,8	2,90100	
117,1	2,90099	
117,3	2,90095	
117,6	2,90100	
117,9	2,90103	
118,1	2,90101	
118,4	2,90104	
118,7	2,90104	
118,9	2,90104	
119,2	2,90107	
119,5	2,90103	
119,7	2,90102	
120,0	2,90100	
120,3	2,90097	
120,5	2,90099	
120,8	2,90095	
121,1	2,90095	
121,3	2,90099	
121,6	2,90097	
121,9	2,90098	
122,1	2,90092	
122,4	2,90095	
122,7	2,90100	
122,9	2,90097	
123,2	2,90095	
123,5	2,90095	
123,7	2,90103	
124,0	2,90098	
124,3	2,90096	
124,5	2,90098	
124,8	2,90104	
125,1	2,90105	
125,3	2,90105	
125,6	2,90101	
125,9	2,90102	
126,1	2,90099	
126,4	2,90101	
126,7	2,90096	
126,9	2,90096	
127,2	2,90096	
127,5	2,90100	
127,7	2,90095	
128,0	2,90097	
128,3	2,90100	
128,5	2,90100	
128,8	2,90101	
129,1	2,90096	
129,3	2,90100	
129,6	2,90101	
129,9	2,90105	
130,1	2,90105	
130,4	2,90107	
130,7	2,90099	
130,9	2,90097	
131,2	2,90094	
131,5	2,90097	
131,7	2,90097	
132,0	2,90096	
132,3	2,90100	
132,5	2,90103	
132,8	2,90099	
133,1	2,90092	
133,3	2,90097	
133,6	2,90099	
133,9	2,90101	
134,1	2,90102	
134,4	2,90105	
134,7	2,90103	
134,9	2,90103	
135,2	2,90104	
135,5	2,90106	
135,7	2,90105	
136,0	2,90102	
136,3	2,90101	
136,5	2,90100	
136,8	2,90096	
137,1	2,90096	
137,3	2,90099	
137,6	2,90101	
137,9	2,90101	
138,1	2,90099	
138,4	2,90103	
138,7	2,90103	
138,9	2,90104	
139,2	2,90103	
139,5	2,90101	
139,7	2,90103	
140,0	2,90098	
140,3	2,90102	
140,5	2,90107	
140,8	2,90106	
141,1	2,90105	
141,3	2,90106	
141,6	2,90104	
141,9	2,90102	
142,1	2,90103	
142,4	2,90102	
142,7	2,90100	
142,9	2,90098	
143,2	2,90097	
143,5	2,90095	
143,7	2,90101	
144,0	2,90097	
144,3	2,90098	
144,5	2,90098	
144,8	2,90100	
145,1	2,90094	
145,3	2,90100	
145,6	2,90097	
145,9	2,90097	
146,1	2,90098	
146,4	2,90100	
146,7	2,90098	
146,9	2,90098	
147,2	2,90099	
147,5	2,90106	
147,7	2,90102	
148,0	2,90105	
148,3	2,90103	
148,5	2,90104	
148,8	2,90102	
149,1	2,90101	
149,3	2,90100	
149,6	2,90098	
149,9	2,90098	
150,1	2,90105	
150,4	2,90101	
150,7	2,90097	
150,9	2,90097	
151,2	2,90100	
151,5	2,90102	
151,7	2,90107	
152,0	2,90107	
152,3	2,90106	
152,5	2,90104	
152,8	2,90098	
153,1	2,90101	
153,3	2,90098	
153,6	2,90102	
153,9	2,90101	
154,1	2,90100	
154,4	2,90099	
154,7	2,90096	
154,9	2,90095	
155,2	2,90096	
155,5	2,90096	
155,7	2,90092	
156,0	2,90095	
156,3	2,90095	
156,5	2,90099	
156,8	2,90102	
157,1	2,90102	
157,3	2,90103	
157,6	2,90101	
157,9	2,90103	
158,1	2,90106	
158,4	2,90101	
158,7	2,90100	
158,9	2,90098	
159,2	2,90097	
159,5	2,90097	
159,7	2,90095	
160,0	2,90099	
160,3	2,90100	
160,5	2,90103	
160,8	2,90099	
161,1	2,90103	
161,3	2,90102	
161,6	2,90108	
161,9	2,90104	
162,1	2,90099	
162,4	2,90099	
162,7	2,90107	
162,9	2,90105	
163,2	2,90107	
163,5	2,90101	
163,7	2,90104	
164,0	2,90105	
164,3	2,90100	
164,5	2,90098	
164,8	2,90095	
165,1	2,90100	
165,3	2,90104	
165,6	2,90097	
165,9	2,90098	
166,1	2,90098	
166,4	2,90104	
166,7	2,90105	
166,9	2,90094	
167,2	2,90095	
167,5	2,90098	
167,7	2,90096	
168,0	2,90094	
168,3	2,90093	
168,5	2,90100	
168,8	2,90102	
169,1	2,90099	
169,3	2,90098	
169,6	2,90102	
169,9	2,90098	
170,1	2,90100	
170,4	2,90099	
170,7	2,90097	
170,9	2,90092	
171,2	2,90094	
171,5	2,90098	
171,7	2,90094	
172,0	2,90098	
172,3	2,90096	
172,5	2,90097	
172,8	2,90095	
173,1	2,90101	
173,3	2,90099	
173,6	2,90101	
173,9	2,90104	
174,1	2,90102	
174,4	2,90099	
174,7	2,90095	
174,9	2,90096	
175,2	2,90094	
175,5	2,90098	
175,7	2,90098	
176,0	2,90104	
176,3	2,90100	
176,5	2,90104	
176,8	2,90101	
177,1	2,90103	
177,3	2,90105	
177,6	2,90104	
177,9	2,90105	
178,1	2,90098	
178,4	2,90098	
178,7	2,90098	
178,9	2,90095	
179,2	2,90102	
179,5	2,90101	
179,7	2,90102	
180,0	2,90101	
180,3	2,90098	
180,5	2,90095	
180,8	2,90093	
181,1	2,90094	
181,3	2,90095	
181,6	2,90099	
181,9	2,90097	
182,1	2,90099	
182,4	2,90095	
182,7	2,90101	
182,9	2,90103	
183,2	2,90099	
183,5	2,90099	
183,7	2,90097	
184,0	2,90095	
184,3	2,90098	
184,5	2,90094	
184,8	2,90096	
185,1	2,90099	
185,3	2,90099	
185,6	2,90103	
185,9	2,90105	
186,1	2,90107	
186,4	2,90106	
186,7	2,90106	
186,9	2,90105	
187,2	2,90102	
187,5	2,90099	
187,7	2,90099	
188,0	2,90099	
188,3	2,90100	
188,5	2,90098	
188,8	2,90099	
189,1	2,90097	
189,3	2,90091	
189,6	2,90095	
189,9	2,90093	
190,1	2,90099	
190,4	2,90101	
190,7	2,90101	
190,9	2,90101	
191,2	2,90102	
191,5	2,90104	
191,7	2,90103	
192,0	2,90105	
192,3	2,90105	
192,5	2,90102	
192,8	2,90103	
193,1	2,90100	
193,3	2,90094	
193,6	2,90099	
193,9	2,90101	
194,1	2,90099	
194,4	2,90099	
194,7	2,90101	
194,9	2,90097	
195,2	2,90095	
195,5	2,90096	
195,7	2,90100	
196,0	2,90098	
196,3	2,90097	
196,5	2,90102	
196,8	2,90108	
197,1	2,90107	
197,3	2,90105	
197,6	2,90103	
197,9	2,90098	
198,1	2,90096	
198,4	2,90101	
198,7	2,90105	
198,9	2,90108	
199,2	2,90100	
199,5	2,90096	
199,7	2,90093	
200,0	2,90094	
200,3	2,90098	
200,5	2,90103	
200,8	2,90101	
201,1	2,90099	
201,3	2,90100	
201,6	2,90100	
201,9	2,90100	
202,1	2,90098	
202,4	2,90098	
202,7	2,90098	
202,9	2,90099	
203,2	2,90098	
203,5	2,90098	
203,7	2,90098	
204,0	2,90096	
204,3	2,90096	
204,5	2,90093	
204,8	2,90093	
205,1	2,90095	
205,3	2,90095	
205,6	2,90103	
205,9	2,90104	
206,1	2,90105	
206,4	2,90096	
206,7	2,90094	
206,9	2,90093	
207,2	2,90100	
207,5	2,90105	
207,7	2,90110	
208,0	2,90108	
208,3	2,90105	
208,5	2,90100	
208,8	2,90102	
209,1	2,90104	
209,3	2,90099	
209,6	2,90102	
209,9	2,90102	
210,1	2,90100	
210,4	2,90104	
210,7	2,90106	
210,9	2,90099	
211,2	2,90097	
211,5	2,90101	
211,7	2,90105	
212,0	2,90101	
212,3	2,90098	
212,5	2,90102	
212,8	2,90103	
213,1	2,90098	
213,3	2,90096	
213,6	2,90095	
213,9	2,90094	
214,1	2,90095	
214,4	2,90094	
214,7	2,90095	
214,9	2,90097	
215,2	2,90091	
215,5	2,90095	
215,7	2,90100	
216,0	2,90097	
216,3	2,90096	
216,5	2,90091	
216,8	2,90091	
217,1	2,90094	
217,3	2,90095	
217,6	2,90095	
217,9	2,90097	
218,1	2,90098	
218,4	2,90102	
218,7	2,90105	
218,9	2,90105	
219,2	2,90104	
219,5	2,90102	
219,7	2,90096	
220,0	2,90096	
220,3	2,90098	
220,5	2,90101	
220,8	2,90105	
221,1	2,90106	
221,3	2,90102	
221,6	2,90097	
221,9	2,90098	
222,1	2,90097	
222,4	2,90095	
222,7	2,90098	
222,9	2,90101	
223,2	2,90096	
223,5	2,90096	
223,7	2,90099	
224,0	2,90097	
224,3	2,90098	
224,5	2,90099	
224,8	2,90098	
225,1	2,90099	
225,3	2,90101	
225,6	2,90099	
225,9	2,90096	
226,1	2,90100	
226,4	2,90099	
226,7	2,90099	
226,9	2,90098	
227,2	2,90099	
227,5	2,90101	
227,7	2,90097	
228,0	2,90097	
228,3	2,90095	
228,5	2,90099	
228,8	2,90103	
229,1	2,90097	
229,3	2,90099	
229,6	2,90100	
229,9	2,90099	
230,1	2,90102	
230,4	2,90100	
230,7	2,90104	
230,9	2,90104	
231,2	2,90102	
231,5	2,90102	
231,7	2,90105	
232,0	2,90100	
232,3	2,90097	
232,5	2,90097	
232,8	2,90096	
233,1	2,90098	
233,3	2,90094	
233,6	2,90103	
233,9	2,90100	
234,1	2,90103	
234,4	2,90104	
234,7	2,90098	
234,9	2,90100	
235,2	2,90099	
235,5	2,90095	
235,7	2,90096	
236,0	2,90100	
236,3	2,90101	
236,5	2,90104	
236,8	2,90099	
237,1	2,90098	
237,3	2,90102	
237,6	2,90098	
237,9	2,90103	
238,1	2,90102	
238,4	2,90100	
238,7	2,90093	
238,9	2,90099	
239,2	2,90100	
239,5	2,90102	
239,7	2,90101	
240,0	2,90102	
240,3	2,90100	
240,5	2,90103	
240,8	2,90099	
241,1	2,90094	
241,3	2,90098	
241,6	2,90096	
241,9	2,90096	
242,1	2,90097	
242,4	2,90097	
242,7	2,90100	
242,9	2,90104	
243,2	2,90101	
243,5	2,90103	
243,7	2,90101	
244,0	2,90105	
244,3	2,90106	
244,5	2,90107	
244,8	2,90109	
245,1	2,90103	
245,3	2,90102	
245,6	2,90103	
245,9	2,90100	
246,1	2,90097	
246,4	2,90107	
246,7	2,90105	
246,9	2,90105	
247,2	2,90108	
247,5	2,90098	
247,7	2,90100	
248,0	2,90095	
248,3	2,90103	
248,5	2,90103	
248,8	2,90101	
249,1	2,90104	
249,3	2,90102	
249,6	2,90096	
249,9	2,90095	
250,1	2,90098	
250,4	2,90098	
250,7	2,90100	
250,9	2,90097	
251,2	2,90098	
251,5	2,90100	
251,7	2,90100	
252,0	2,90097	
252,3	2,90098	
252,5	2,90095	
252,8	2,90090	
253,1	2,90095	
253,3	2,90097	
253,6	2,90095	
253,9	2,90098	
254,1	2,90099	
254,4	2,90097	
254,7	2,90096	
254,9	2,90100	
255,2	2,90095	
255,5	2,90097	
255,7	2,90099	
256,0	2,90102	
256,3	2,90104	
256,5	2,90103	
256,8	2,90103	
257,1	2,90106	
257,3	2,90105	
257,6	2,90101	
257,9	2,90101	
258,1	2,90101	
258,4	2,90097	
258,7	2,90095	
258,9	2,90101	
259,2	2,90104	
259,5	2,90108	
259,7	2,90107	
260,0	2,90103	
260,3	2,90095	
260,5	2,90094	
260,8	2,90098	
261,1	2,90097	
261,3	2,90100	
261,6	2,90100	
261,9	2,90098	
262,1	2,90094	
262,4	2,90099	
262,7	2,90101	
262,9	2,90098	
263,2	2,90097	
263,5	2,90099	
263,7	2,90099	
264,0	2,90099	
264,3	2,90099	
264,5	2,90098	
264,8	2,90097	
265,1	2,90097	
265,3	2,90095	
265,6	2,90100	
265,9	2,90104	
266,1	2,90099	
266,4	2,90096	
